-0.10908,10,0,-0.95218
-0.11153,10,0,-0.95445
-0.11397,10,0,-0.96127
-0.11641,10,0,-0.96156
-0.11885,10,0,-0.96667
-0.12129,10,0,-0.9715
-0.12373,10,0,-0.97547
-0.12617,10,0,-0.9823
-0.12862,10,0,-0.98485
-0.13106,10,0,-0.98542
-0.1335,10,0,-0.99508
-0.13594,10,0,-0.99735
-0.13838,10,0,-1
-0.14082,10,0,-1.01
-0.14326,10,0,-1.01
-0.14571,10,0,-1.01
-0.14815,10,0,-1.01
-0.15059,10,0,-1.02
-0.15303,10,0,-1.03
-0.15547,10,0,-1.02
-0.15791,10,0,-1.03
-0.16035,10,0,-1.03
-0.1628,10,0,-1.04
-0.16524,10,0,-1.04
-0.16768,10,0,-1.04
-0.17012,10,0,-1.04
-0.17256,10,0,-1.05
-0.175,10,0,-1.06
-0.17744,10,0,-1.06
-0.17988,10,0,-1.07
-0.18233,10,0,-1.07
-0.18477,10,0,-1.08
-0.18721,10,0,-1.08
-0.18965,10,0,-1.09
-0.19209,10,0,-1.09
-0.19453,10,0,-1.1
-0.19698,10,0,-1.11
-0.19941,20,0,-1.6
-0.20185,20,0,-1.64
-0.19941,20,0,-1.48
-0.19697,20,0,-1.38
-0.19453,20,0,-1.29
-0.19209,20,0,-1.22
-0.18965,20,0,-1.16
-0.18721,20,0,-1.09
-0.18476,20,0,-1.04
-0.18232,20,0,-0.98327
-0.17988,20,0,-0.93255
-0.17744,20,0,-0.8847
-0.175,20,0,-0.84307
-0.17256,20,0,-0.79713
-0.17011,20,0,-0.75358
-0.16767,20,0,-0.70588
-0.16523,20,0,-0.66736
-0.16279,20,0,-0.62735
-0.16035,20,0,-0.58606
-0.15791,20,0,-0.54682
-0.15547,20,0,-0.51538
-0.15303,20,0,-0.47624
-0.15058,20,0,-0.43595
-0.14814,20,0,-0.40111
-0.1457,20,0,-0.37254
-0.14326,20,0,-0.33704
-0.14082,20,0,-0.30536
-0.13838,20,0,-0.27062
-0.13594,20,0,-0.24444
-0.13349,20,0,-0.21181
-0.13105,20,0,-0.18535
-0.12861,20,0,-0.15434
-0.12617,20,0,-0.12711
-0.12373,20,0,-0.0974
-0.12129,20,0,-0.0716
-0.11885,20,0,-0.04605
-0.1164,20,0,-0.01964
-0.11396,20,0,0.00322
